title,label
Target announces stock buyback plan as margins improve across core businesses,1
"During the morning session, Meta shares jump after strong demand outlook",1
"Walmart announces layoffs amid restructuring concerns while analysts cut price targets, raising concerns across the sector",0
"Ford cuts full-year profit forecast, raising concerns across the sector",0
"Salesforce announces strategic acquisition to boost growth, lifting investor sentiment",1
Pfizer raises full-year revenue guidance after cost controls improve profitability,1
Amazon delays major product launch as macroeconomic pressure intensifies,0
"During the morning session, Nike sees strong improvement in operating margin",1
"Oracle posts robust holiday quarter results, lifting investor sentiment",1
Walmart reports decline in margins this quarter in premarket trading,0
ExxonMobil receives analyst downgrade after earnings miss due to soft demand in overseas markets,0
AMD raises full-year revenue guidance following upbeat management commentary,1
"Salesforce reports decline in margins this quarter, supporting a bearish outlook",0
"Nike faces supply chain disruptions in key markets, hurting investor sentiment",0
Salesforce faces supply chain disruptions in key markets before the market open,0
"In early trading, Apple slumps after management cuts outlook",0
Tesla reports surge in subscription growth after cost controls improve profitability,1
"Before the market open, Mastercard delivers upbeat forecast for next quarter",1
Apple faces supply chain disruptions in key markets as investors worry about slowing growth,0
Mastercard lowers production targets for the year amid uncertainty in the tech sector,0
"During the morning session, Netflix beats analyst expectations on profit",1
"Amazon shares jump after strong demand outlook on strong guidance for the second half, boosting confidence in the sector",1
Oracle reports decline in international sales as investors worry about slowing growth,0
Boeing misses delivery estimates for the quarter amid weaker consumer spending,0
"Microsoft announces strategic acquisition to boost growth following upbeat management commentary, supporting a bullish outlook",1
"JPMorgan announces layoffs amid restructuring concerns, hurting investor sentiment",0
"Target faces legal challenges tied to recent acquisition, sending shares lower",0
Visa gains after better-than-expected sales results driven by AI-related growth,1
"JPMorgan reports strong cash flow and higher guidance, supporting a bullish outlook",1
"Qualcomm wins large government contract as margins improve across core businesses, lifting investor sentiment",1
Intel issues cautious guidance for next quarter while analysts cut price targets,0
"In early trading, Target launches successful new product line",1
Goldman Sachs shares fall after weak demand outlook as demand weakens across major segments,0
Walmart lowers production targets for the year as recession fears weigh on outlook,0
"Before the market open, Adobe reports decline in international sales",0
"Ford sees rising costs pressure profitability as demand weakens across major segments, raising concerns across the sector",0
"ExxonMobil slumps after management cuts outlook after rising costs hurt margins, supporting a bearish outlook",0
"Goldman Sachs announces stock buyback plan as margins improve across core businesses, sending shares higher",1
"Boeing lowers production targets for the year, hurting investor sentiment",0
"Oracle announces major AI partnership following upbeat management commentary, lifting investor sentiment",1
Nike cuts full-year profit forecast as investors worry about slowing growth,0
"As trading volume rises, Goldman Sachs warns of slowing sales growth",0
"Target benefits from lower production costs as demand rebounds across segments, sending shares higher",1
"Target receives analyst downgrade after earnings miss while analysts cut price targets, raising concerns across the sector",0
"In early trading, IBM launches successful new product line",1
"Oracle receives analyst upgrade after earnings beat, lifting investor sentiment",1
Amazon posts record cloud revenue growth as trading volume rises,1
"Apple faces regulatory investigation over business practices as recession fears weigh on outlook, supporting a bearish outlook",0
"Nike sees rising costs pressure profitability, sending shares lower",0
"Nvidia slumps after management cuts outlook, supporting a bearish outlook",0
Salesforce receives analyst downgrade after earnings miss as recession fears weigh on outlook,0
Target lowers production targets for the year as trading volume rises,0
Visa rallies after management issues optimistic outlook as demand rebounds across segments,1
"Before the market open, Goldman Sachs lowers production targets for the year",0
"Pfizer shares fall after weak demand outlook amid uncertainty in the tech sector, raising concerns across the sector",0
Coca-Cola expands into new international markets as trading volume rises,1
Apple faces legal challenges tied to recent acquisition following disappointing management guidance,0
"Adobe launches successful new product line as margins improve across core businesses, sending shares higher",1
"During the morning session, Amazon announces major AI partnership",1
"In early trading, Mastercard announces stock buyback plan",1
Target warns of slowing sales growth as demand weakens across major segments,0
"Boeing beats analyst expectations on profit, boosting confidence in the sector",1
Boeing cuts full-year profit forecast while analysts cut price targets,0
"Before the market open, Goldman Sachs reports decline in international sales",0
"Adobe beats analyst expectations on profit as demand rebounds across segments, lifting investor sentiment",1
"Intel rallies after management issues optimistic outlook, boosting confidence in the sector",1
Adobe shares fall after weak demand outlook before the market open,0
"Coca-Cola reports surge in subscription growth after cost controls improve profitability, sending shares higher",1
"Amazon misses delivery estimates for the quarter, sending shares lower",0
"Nvidia announces major AI partnership driven by AI-related growth, boosting confidence in the sector",1
"Boeing slumps after management cuts outlook while analysts cut price targets, raising concerns across the sector",0
Qualcomm issues cautious guidance for next quarter as demand weakens across major segments,0
"Nike announces stock buyback plan while analysts raise price targets, lifting investor sentiment",1
Intel falls after disappointing subscriber growth after the closing bell,0
"Target delivers upbeat forecast for next quarter following upbeat management commentary, sending shares higher",1
Netflix expands into new international markets while analysts raise price targets,1
"In premarket trading, ExxonMobil cuts full-year profit forecast",0
Google receives analyst downgrade after earnings miss after the closing bell,0
"AMD slumps after management cuts outlook as recession fears weigh on outlook, hurting investor sentiment",0
"Target launches successful new product line as investor confidence improves, sending shares higher",1
Salesforce reports drop in advertising revenue amid weaker consumer spending,0
Netflix reports strong cash flow and higher guidance as margins improve across core businesses,1
Google announces strategic acquisition to boost growth as market sentiment turns positive,1
"Uber announces strategic acquisition to boost growth, boosting confidence in the sector",1
"Qualcomm reports decline in margins this quarter, sending shares lower",0
"Nike shares fall after weak demand outlook while analysts cut price targets, hurting investor sentiment",0
Intel reports decline in international sales amid uncertainty in the tech sector,0
"Coca-Cola falls after disappointing subscriber growth as demand weakens across major segments, hurting investor sentiment",0
Qualcomm announces stock buyback plan amid strong consumer demand,1
Salesforce announces strategic acquisition to boost growth after the closing bell,1
"Meta gains after better-than-expected sales results after cost controls improve profitability, lifting investor sentiment",1
"Uber slumps after management cuts outlook, supporting a bearish outlook",0
Microsoft beats analyst expectations on profit after the closing bell,1
"Visa warns of slowing sales growth amid uncertainty in the tech sector, sending shares lower",0
"After the closing bell, Tesla raises full-year revenue guidance",1
IBM announces strategic acquisition to boost growth following upbeat management commentary,1
"Google announces layoffs amid restructuring concerns, sending shares lower",0
"Mastercard shares fall after weak demand outlook, raising concerns across the sector",0
Netflix misses quarterly revenue expectations in premarket trading,0
AMD slumps after management cuts outlook amid uncertainty in the tech sector,0
"JPMorgan announces stock buyback plan, sending shares higher",1
"During the morning session, Qualcomm cuts full-year profit forecast",0
"Target wins large government contract as demand rebounds across segments, sending shares higher",1
Nvidia reports surge in subscription growth following upbeat management commentary,1
Uber shares jump after strong demand outlook in premarket trading,1
Salesforce raises full-year revenue guidance as margins improve across core businesses,1
"Apple raises full-year revenue guidance following upbeat management commentary, sending shares higher",1
"Before the market open, Mastercard receives analyst downgrade after earnings miss",0
Google announces layoffs amid restructuring concerns before the market open,0
Nike lowers production targets for the year in premarket trading,0
Boeing warns of slowing sales growth in premarket trading,0
Google posts weaker-than-expected earnings results in early trading,0
"Goldman Sachs reports surge in subscription growth, lifting investor sentiment",1
Mastercard delivers upbeat forecast for next quarter amid strong consumer demand,1
"JPMorgan posts robust holiday quarter results, boosting confidence in the sector",1
"After the closing bell, ExxonMobil faces legal challenges tied to recent acquisition",0
"In early trading, Ford sees rising costs pressure profitability",0
Uber lowers production targets for the year as trading volume rises,0
"Netflix beats analyst expectations on profit as demand rebounds across segments, lifting investor sentiment",1
"Before the market open, Nike reports decline in margins this quarter",0
"Qualcomm launches successful new product line as demand rebounds across segments, sending shares higher",1
Amazon shares fall after weak demand outlook while analysts cut price targets,0
"Target lowers production targets for the year as investors worry about slowing growth, hurting investor sentiment",0
"As trading volume rises, Boeing announces stock buyback plan",1
Google sees strong improvement in operating margin following upbeat management commentary,1
"Tesla reports surge in subscription growth, boosting confidence in the sector",1
Tesla gains after better-than-expected sales results as trading volume rises,1
"During the morning session, Walmart expands into new international markets",1
Visa reports decline in international sales as investors worry about slowing growth,0
"In early trading, Airbnb misses quarterly revenue expectations",0
"Before the market open, Pfizer lowers production targets for the year",0
Uber reports stronger-than-expected quarterly earnings after cost controls improve profitability,1
IBM expands into new international markets amid strong consumer demand,1
Coca-Cola cuts full-year profit forecast during the morning session,0
"Before the market open, Intel slumps after management cuts outlook",0
Target reports decline in international sales as investors worry about slowing growth,0
"Airbnb faces legal challenges tied to recent acquisition, hurting investor sentiment",0
Goldman Sachs slumps after management cuts outlook before the market open,0
"In early trading, Pfizer reports decline in margins this quarter",0
Adobe announces layoffs amid restructuring concerns as macroeconomic pressure intensifies,0
Salesforce reports stronger-than-expected quarterly earnings driven by AI-related growth,1
"Intel rallies after management issues optimistic outlook as margins improve across core businesses, lifting investor sentiment",1
Apple reports strong cash flow and higher guidance while analysts raise price targets,1
"Nvidia announces major AI partnership driven by AI-related growth, supporting a bullish outlook",1
"As trading volume rises, Shopify posts record cloud revenue growth",1
Ford launches successful new product line on strong guidance for the second half,1
Walmart announces strategic acquisition to boost growth as demand rebounds across segments,1
Shopify reports strong cash flow and higher guidance during the morning session,1
"Walmart reports decline in margins this quarter due to soft demand in overseas markets, sending shares lower",0
Qualcomm sees rising costs pressure profitability amid uncertainty in the tech sector,0
"Nvidia faces regulatory investigation over business practices due to soft demand in overseas markets, supporting a bearish outlook",0
"Tesla receives analyst downgrade after earnings miss following disappointing management guidance, supporting a bearish outlook",0
"Before the market open, Walmart beats analyst expectations on profit",1
"After the closing bell, Adobe reports strong cash flow and higher guidance",1
Uber warns of slowing sales growth after the closing bell,0
"Meta falls after disappointing subscriber growth, raising concerns across the sector",0
"As trading volume rises, Oracle lowers production targets for the year",0
"Tesla delivers upbeat forecast for next quarter driven by AI-related growth, boosting confidence in the sector",1
"Qualcomm raises full-year revenue guidance, sending shares higher",1
Meta posts record cloud revenue growth after cost controls improve profitability,1
"Target lowers production targets for the year amid uncertainty in the tech sector, raising concerns across the sector",0
"Meta faces supply chain disruptions in key markets, supporting a bearish outlook",0
"Before the market open, Adobe receives analyst downgrade after earnings miss",0
"Tesla posts robust holiday quarter results, boosting confidence in the sector",1
"Ford delivers upbeat forecast for next quarter, supporting a bullish outlook",1
"Goldman Sachs posts weaker-than-expected earnings results amid uncertainty in the tech sector, supporting a bearish outlook",0
"In early trading, Mastercard gains after better-than-expected sales results",1
"Airbnb reports strong cash flow and higher guidance, lifting investor sentiment",1
"During the morning session, Shopify announces stock buyback plan",1
Visa warns of slowing sales growth as demand weakens across major segments,0
"After the closing bell, IBM expands into new international markets",1
"During the morning session, Nvidia announces strategic acquisition to boost growth",1
Uber sees rising costs pressure profitability in premarket trading,0
Nvidia warns of slowing sales growth after the closing bell,0
"Ford expands into new international markets, boosting confidence in the sector",1
Mastercard reports stronger-than-expected quarterly earnings before the market open,1
Goldman Sachs reports surge in subscription growth as demand rebounds across segments,1
"Google slumps after management cuts outlook, raising concerns across the sector",0
"Uber posts weaker-than-expected earnings results, raising concerns across the sector",0
"Microsoft sees strong improvement in operating margin as investor confidence improves, supporting a bullish outlook",1
"Salesforce issues cautious guidance for next quarter following disappointing management guidance, sending shares lower",0
Mastercard wins large government contract before the market open,1
"Goldman Sachs reports decline in international sales, raising concerns across the sector",0
"During the morning session, Goldman Sachs falls after disappointing subscriber growth",0
"Uber faces regulatory investigation over business practices amid weaker consumer spending, sending shares lower",0
"During the morning session, ExxonMobil raises full-year revenue guidance",1
"Amazon posts record cloud revenue growth following upbeat management commentary, lifting investor sentiment",1
Pfizer posts record cloud revenue growth as trading volume rises,1
JPMorgan expands into new international markets as trading volume rises,1
Target rallies after management issues optimistic outlook in premarket trading,1
"Google receives analyst downgrade after earnings miss after rising costs hurt margins, supporting a bearish outlook",0
"Adobe wins large government contract, supporting a bullish outlook",1
"JPMorgan reports decline in international sales while analysts cut price targets, sending shares lower",0
"Walmart receives analyst downgrade after earnings miss amid weaker consumer spending, supporting a bearish outlook",0
"Pfizer reports surge in subscription growth, lifting investor sentiment",1
Google delays major product launch after the closing bell,0
Meta delivers upbeat forecast for next quarter after cost controls improve profitability,1
"Goldman Sachs reports drop in advertising revenue, raising concerns across the sector",0
"As trading volume rises, Coca-Cola faces regulatory investigation over business practices",0
AMD beats analyst expectations on profit in early trading,1
"Visa posts robust holiday quarter results as investor confidence improves, boosting confidence in the sector",1
"Netflix delays major product launch, supporting a bearish outlook",0
"In premarket trading, Oracle reports drop in advertising revenue",0
"During the morning session, Qualcomm shares jump after strong demand outlook",1
"Ford reports decline in margins this quarter, hurting investor sentiment",0
Ford announces stock buyback plan in premarket trading,1
"Amazon delays major product launch amid uncertainty in the tech sector, sending shares lower",0
AMD gains after better-than-expected sales results as investor confidence improves,1
"Google warns of slowing sales growth as macroeconomic pressure intensifies, raising concerns across the sector",0
"As trading volume rises, Nike warns of slowing sales growth",0
"Meta announces major AI partnership, lifting investor sentiment",1
"In premarket trading, Pfizer rallies after management issues optimistic outlook",1
"Shopify expands into new international markets as demand rebounds across segments, supporting a bullish outlook",1
"Tesla slumps after management cuts outlook as investors worry about slowing growth, sending shares lower",0
"Before the market open, Oracle delivers upbeat forecast for next quarter",1
"Goldman Sachs reports surge in subscription growth while analysts raise price targets, supporting a bullish outlook",1
Shopify rallies after management issues optimistic outlook as market sentiment turns positive,1
"As trading volume rises, Amazon sees strong improvement in operating margin",1
"In premarket trading, Walmart falls after disappointing subscriber growth",0
"Oracle issues cautious guidance for next quarter amid weaker consumer spending, raising concerns across the sector",0
"Adobe misses delivery estimates for the quarter while analysts cut price targets, hurting investor sentiment",0
"Visa posts weaker-than-expected earnings results, raising concerns across the sector",0
Shopify gains after better-than-expected sales results following upbeat management commentary,1
Goldman Sachs lowers production targets for the year following disappointing management guidance,0
"Uber cuts full-year profit forecast, raising concerns across the sector",0
Nike lowers production targets for the year during the morning session,0
"Microsoft delivers upbeat forecast for next quarter as margins improve across core businesses, sending shares higher",1
Target reports decline in margins this quarter as macroeconomic pressure intensifies,0
Salesforce reports decline in margins this quarter as investors worry about slowing growth,0
"Mastercard shares jump after strong demand outlook, lifting investor sentiment",1
"Salesforce announces layoffs amid restructuring concerns while analysts cut price targets, supporting a bearish outlook",0
Ford reports drop in advertising revenue as demand weakens across major segments,0
"Amazon faces regulatory investigation over business practices, hurting investor sentiment",0
Apple rallies after management issues optimistic outlook amid strong consumer demand,1
Tesla sees strong improvement in operating margin as market sentiment turns positive,1
"Nvidia rallies after management issues optimistic outlook after cost controls improve profitability, supporting a bullish outlook",1
"Intel lowers production targets for the year due to soft demand in overseas markets, hurting investor sentiment",0
"Qualcomm launches successful new product line as demand rebounds across segments, lifting investor sentiment",1
"Ford receives analyst upgrade after earnings beat, supporting a bullish outlook",1
"Pfizer falls after disappointing subscriber growth as investors worry about slowing growth, hurting investor sentiment",0
"Target slumps after management cuts outlook amid uncertainty in the tech sector, hurting investor sentiment",0
"AMD slumps after management cuts outlook amid weaker consumer spending, raising concerns across the sector",0
"Amazon announces stock buyback plan, lifting investor sentiment",1
"Pfizer sees strong improvement in operating margin after cost controls improve profitability, supporting a bullish outlook",1
"Boeing falls after disappointing subscriber growth, supporting a bearish outlook",0
Google shares fall after weak demand outlook as recession fears weigh on outlook,0
Goldman Sachs announces layoffs amid restructuring concerns as investors worry about slowing growth,0
"After the closing bell, Goldman Sachs announces strategic acquisition to boost growth",1
Shopify announces stock buyback plan in premarket trading,1
"During the morning session, Mastercard wins large government contract",1
Target misses quarterly revenue expectations amid weaker consumer spending,0
"In premarket trading, Meta faces supply chain disruptions in key markets",0
"As trading volume rises, Airbnb wins large government contract",1
Mastercard shares jump after strong demand outlook as margins improve across core businesses,1
Goldman Sachs posts weaker-than-expected earnings results as demand weakens across major segments,0
Mastercard posts robust holiday quarter results as trading volume rises,1
"Mastercard announces strategic acquisition to boost growth while analysts raise price targets, boosting confidence in the sector",1
Tesla benefits from lower production costs as demand rebounds across segments,1
Nvidia raises full-year revenue guidance in early trading,1
ExxonMobil shares fall after weak demand outlook during the morning session,0
"Ford announces layoffs amid restructuring concerns, raising concerns across the sector",0
"Mastercard faces legal challenges tied to recent acquisition as investors worry about slowing growth, supporting a bearish outlook",0
Boeing posts robust holiday quarter results as demand rebounds across segments,1
Qualcomm delays major product launch amid uncertainty in the tech sector,0
IBM issues cautious guidance for next quarter after the closing bell,0
"In early trading, Shopify shares fall after weak demand outlook",0
"In premarket trading, Microsoft shares jump after strong demand outlook",1
Qualcomm slumps after management cuts outlook due to soft demand in overseas markets,0
Boeing wins large government contract as demand rebounds across segments,1
Walmart shares fall after weak demand outlook after the closing bell,0
"In premarket trading, IBM reports drop in advertising revenue",0
"Before the market open, Amazon shares jump after strong demand outlook",1
Boeing warns of slowing sales growth during the morning session,0
"Shopify delays major product launch amid uncertainty in the tech sector, hurting investor sentiment",0
"ExxonMobil posts robust holiday quarter results, supporting a bullish outlook",1
"Oracle cuts full-year profit forecast, raising concerns across the sector",0
ExxonMobil cuts full-year profit forecast in premarket trading,0
Coca-Cola slumps after management cuts outlook as demand weakens across major segments,0
"Before the market open, Coca-Cola reports drop in advertising revenue",0
Salesforce announces stock buyback plan in premarket trading,1
"Apple misses delivery estimates for the quarter, supporting a bearish outlook",0
"JPMorgan benefits from lower production costs, supporting a bullish outlook",1
Boeing sees strong improvement in operating margin as margins improve across core businesses,1
JPMorgan reports decline in international sales as recession fears weigh on outlook,0
"Target cuts full-year profit forecast amid uncertainty in the tech sector, sending shares lower",0
Adobe announces strategic acquisition to boost growth in early trading,1
Microsoft raises full-year revenue guidance as margins improve across core businesses,1
"As trading volume rises, Coca-Cola lowers production targets for the year",0
"Walmart raises full-year revenue guidance as market sentiment turns positive, boosting confidence in the sector",1
Salesforce reports decline in margins this quarter before the market open,0
"Coca-Cola reports decline in margins this quarter, supporting a bearish outlook",0
"Pfizer falls after disappointing subscriber growth, raising concerns across the sector",0
Shopify rallies after management issues optimistic outlook as margins improve across core businesses,1
Salesforce cuts full-year profit forecast while analysts cut price targets,0
Target raises full-year revenue guidance while analysts raise price targets,1
"Pfizer beats analyst expectations on profit, supporting a bullish outlook",1
"During the morning session, ExxonMobil receives analyst upgrade after earnings beat",1
"Nike rallies after management issues optimistic outlook, supporting a bullish outlook",1
Boeing delivers upbeat forecast for next quarter after the closing bell,1
Oracle rallies after management issues optimistic outlook as margins improve across core businesses,1
Uber wins large government contract as margins improve across core businesses,1
"Oracle lowers production targets for the year, supporting a bearish outlook",0
Google faces legal challenges tied to recent acquisition due to soft demand in overseas markets,0
Oracle issues cautious guidance for next quarter amid uncertainty in the tech sector,0
"In premarket trading, IBM rallies after management issues optimistic outlook",1
"Netflix warns of slowing sales growth, hurting investor sentiment",0
Adobe sees strong improvement in operating margin in early trading,1
Google rallies after management issues optimistic outlook as trading volume rises,1
"Visa slumps after management cuts outlook, sending shares lower",0
"Coca-Cola delays major product launch amid weaker consumer spending, hurting investor sentiment",0
"After the closing bell, JPMorgan expands into new international markets",1
"IBM reports decline in international sales, sending shares lower",0
Mastercard gains after better-than-expected sales results amid strong consumer demand,1
"After the closing bell, Pfizer posts record cloud revenue growth",1
"Salesforce delivers upbeat forecast for next quarter as market sentiment turns positive, sending shares higher",1
Tesla posts weaker-than-expected earnings results in early trading,0
"Boeing faces regulatory investigation over business practices, hurting investor sentiment",0
Oracle receives analyst upgrade after earnings beat as trading volume rises,1
"Coca-Cola announces major AI partnership, boosting confidence in the sector",1
Meta posts robust holiday quarter results in premarket trading,1
Meta reports decline in international sales as demand weakens across major segments,0
Oracle posts robust holiday quarter results as trading volume rises,1
Apple posts robust holiday quarter results before the market open,1
Apple posts weaker-than-expected earnings results after the closing bell,0
Netflix faces regulatory investigation over business practices in early trading,0
"In early trading, Goldman Sachs issues cautious guidance for next quarter",0
"Salesforce posts weaker-than-expected earnings results following disappointing management guidance, raising concerns across the sector",0
"Walmart reports surge in subscription growth as margins improve across core businesses, lifting investor sentiment",1
IBM sees rising costs pressure profitability due to soft demand in overseas markets,0
"JPMorgan reports drop in advertising revenue, sending shares lower",0
Apple delays major product launch as demand weakens across major segments,0
Tesla faces legal challenges tied to recent acquisition during the morning session,0
"Goldman Sachs launches successful new product line driven by AI-related growth, boosting confidence in the sector",1
"During the morning session, Airbnb receives analyst upgrade after earnings beat",1
Netflix gains after better-than-expected sales results as margins improve across core businesses,1
"Before the market open, Shopify wins large government contract",1
"Netflix posts weaker-than-expected earnings results following disappointing management guidance, raising concerns across the sector",0
"As trading volume rises, IBM sees rising costs pressure profitability",0
"Coca-Cola faces legal challenges tied to recent acquisition, raising concerns across the sector",0
"Oracle reports strong cash flow and higher guidance driven by AI-related growth, lifting investor sentiment",1
"In premarket trading, Mastercard delays major product launch",0
Nike announces stock buyback plan as market sentiment turns positive,1
"Intel reports stronger-than-expected quarterly earnings, sending shares higher",1
"During the morning session, Goldman Sachs reports decline in margins this quarter",0
Visa reports decline in margins this quarter during the morning session,0
Intel announces major AI partnership in premarket trading,1
Oracle reports decline in international sales in premarket trading,0
"Mastercard reports decline in margins this quarter, sending shares lower",0
Tesla shares jump after strong demand outlook as margins improve across core businesses,1
ExxonMobil sees strong improvement in operating margin as investor confidence improves,1
Coca-Cola falls after disappointing subscriber growth following disappointing management guidance,0
"In premarket trading, Nvidia warns of slowing sales growth",0
Tesla reports drop in advertising revenue in premarket trading,0
"As trading volume rises, Uber issues cautious guidance for next quarter",0
IBM reports decline in international sales in early trading,0
"Tesla benefits from lower production costs, sending shares higher",1
"In early trading, Salesforce posts record cloud revenue growth",1
Microsoft announces strategic acquisition to boost growth as market sentiment turns positive,1
"Mastercard announces strategic acquisition to boost growth, lifting investor sentiment",1
"After the closing bell, Adobe launches successful new product line",1
"In early trading, Google shares fall after weak demand outlook",0
Salesforce announces strategic acquisition to boost growth as market sentiment turns positive,1
Tesla announces strategic acquisition to boost growth after the closing bell,1
"Intel rallies after management issues optimistic outlook following upbeat management commentary, sending shares higher",1
"In premarket trading, Nike falls after disappointing subscriber growth",0
"In early trading, Amazon gains after better-than-expected sales results",1
"Mastercard warns of slowing sales growth, sending shares lower",0
AMD sees rising costs pressure profitability following disappointing management guidance,0
Visa rallies after management issues optimistic outlook as trading volume rises,1
"As trading volume rises, Uber receives analyst downgrade after earnings miss",0
"Target gains after better-than-expected sales results, sending shares higher",1
Apple lowers production targets for the year before the market open,0
"Meta sees rising costs pressure profitability as demand weakens across major segments, sending shares lower",0
"Ford posts weaker-than-expected earnings results as demand weakens across major segments, hurting investor sentiment",0
"Adobe faces regulatory investigation over business practices, raising concerns across the sector",0
Goldman Sachs posts weaker-than-expected earnings results after rising costs hurt margins,0
"Oracle shares fall after weak demand outlook, hurting investor sentiment",0
Coca-Cola receives analyst downgrade after earnings miss after rising costs hurt margins,0
Coca-Cola announces stock buyback plan after cost controls improve profitability,1
"ExxonMobil slumps after management cuts outlook, sending shares lower",0
"Amazon slumps after management cuts outlook amid uncertainty in the tech sector, sending shares lower",0
"Goldman Sachs faces legal challenges tied to recent acquisition amid weaker consumer spending, raising concerns across the sector",0
"Target reports decline in margins this quarter, raising concerns across the sector",0
"During the morning session, Apple reports decline in international sales",0
"Boeing delays major product launch while analysts cut price targets, raising concerns across the sector",0
"Amazon reports strong cash flow and higher guidance, lifting investor sentiment",1
"In premarket trading, Pfizer misses quarterly revenue expectations",0
"Intel announces major AI partnership, lifting investor sentiment",1
"Adobe shares fall after weak demand outlook as demand weakens across major segments, hurting investor sentiment",0
"In premarket trading, Tesla receives analyst downgrade after earnings miss",0
"Nvidia announces layoffs amid restructuring concerns due to soft demand in overseas markets, raising concerns across the sector",0
"In premarket trading, Mastercard gains after better-than-expected sales results",1
"In early trading, Nvidia posts record cloud revenue growth",1
Nike issues cautious guidance for next quarter during the morning session,0
"Walmart issues cautious guidance for next quarter as recession fears weigh on outlook, supporting a bearish outlook",0
"Tesla gains after better-than-expected sales results, boosting confidence in the sector",1
"IBM wins large government contract as market sentiment turns positive, lifting investor sentiment",1
AMD expands into new international markets after cost controls improve profitability,1
Uber misses quarterly revenue expectations as investors worry about slowing growth,0
Goldman Sachs posts record cloud revenue growth as margins improve across core businesses,1
"Microsoft posts weaker-than-expected earnings results following disappointing management guidance, hurting investor sentiment",0
"After the closing bell, Coca-Cola announces layoffs amid restructuring concerns",0
"Nvidia cuts full-year profit forecast amid weaker consumer spending, supporting a bearish outlook",0
"In early trading, Uber beats analyst expectations on profit",1
"Before the market open, Airbnb reports decline in international sales",0
Airbnb misses delivery estimates for the quarter as recession fears weigh on outlook,0
Visa warns of slowing sales growth before the market open,0
"Qualcomm shares jump after strong demand outlook, supporting a bullish outlook",1
"Apple posts robust holiday quarter results after cost controls improve profitability, lifting investor sentiment",1
"Salesforce lowers production targets for the year after rising costs hurt margins, hurting investor sentiment",0
"After the closing bell, Apple issues cautious guidance for next quarter",0
Uber sees rising costs pressure profitability as recession fears weigh on outlook,0
"During the morning session, Nvidia misses quarterly revenue expectations",0
"Intel faces regulatory investigation over business practices, hurting investor sentiment",0
Qualcomm shares jump after strong demand outlook amid strong consumer demand,1
Oracle expands into new international markets in premarket trading,1
Apple reports decline in international sales as demand weakens across major segments,0
ExxonMobil launches successful new product line after the closing bell,1
"Airbnb faces regulatory investigation over business practices, sending shares lower",0
Netflix benefits from lower production costs as market sentiment turns positive,1
Uber reports surge in subscription growth after cost controls improve profitability,1
"Google launches successful new product line, boosting confidence in the sector",1
"After the closing bell, ExxonMobil misses delivery estimates for the quarter",0
"Netflix faces legal challenges tied to recent acquisition as macroeconomic pressure intensifies, raising concerns across the sector",0
"In premarket trading, Oracle shares jump after strong demand outlook",1
"JPMorgan issues cautious guidance for next quarter as investors worry about slowing growth, raising concerns across the sector",0
"JPMorgan benefits from lower production costs, lifting investor sentiment",1
Target faces supply chain disruptions in key markets as trading volume rises,0
Tesla sees rising costs pressure profitability before the market open,0
Airbnb rallies after management issues optimistic outlook in premarket trading,1
"Oracle announces stock buyback plan following upbeat management commentary, sending shares higher",1
Mastercard reports decline in margins this quarter due to soft demand in overseas markets,0
"Before the market open, Adobe faces supply chain disruptions in key markets",0
Boeing shares jump after strong demand outlook driven by AI-related growth,1
Google delivers upbeat forecast for next quarter as demand rebounds across segments,1
Adobe misses delivery estimates for the quarter during the morning session,0
Amazon beats analyst expectations on profit as demand rebounds across segments,1
Shopify announces layoffs amid restructuring concerns before the market open,0
"After the closing bell, Qualcomm posts weaker-than-expected earnings results",0
Coca-Cola gains after better-than-expected sales results while analysts raise price targets,1
Oracle raises full-year revenue guidance driven by AI-related growth,1
"Shopify gains after better-than-expected sales results as investor confidence improves, sending shares higher",1
"In early trading, Ford cuts full-year profit forecast",0
"In early trading, Mastercard reports surge in subscription growth",1
"IBM posts weaker-than-expected earnings results, sending shares lower",0
"Nvidia rallies after management issues optimistic outlook, supporting a bullish outlook",1
"Tesla wins large government contract as demand rebounds across segments, sending shares higher",1
Qualcomm sees rising costs pressure profitability during the morning session,0
Ford wins large government contract after the closing bell,1
"Walmart gains after better-than-expected sales results, supporting a bullish outlook",1
Nvidia shares fall after weak demand outlook during the morning session,0
"In premarket trading, Meta launches successful new product line",1
Pfizer misses delivery estimates for the quarter in early trading,0
"Before the market open, Salesforce announces major AI partnership",1
Pfizer reports drop in advertising revenue in premarket trading,0
"Apple misses quarterly revenue expectations as macroeconomic pressure intensifies, raising concerns across the sector",0
"IBM faces legal challenges tied to recent acquisition, hurting investor sentiment",0
Google reports strong cash flow and higher guidance in premarket trading,1
Meta announces layoffs amid restructuring concerns in early trading,0
"Tesla slumps after management cuts outlook as recession fears weigh on outlook, supporting a bearish outlook",0
Google announces major AI partnership before the market open,1
"In early trading, AMD wins large government contract",1
"As trading volume rises, Netflix shares jump after strong demand outlook",1
Coca-Cola reports stronger-than-expected quarterly earnings in early trading,1
AMD gains after better-than-expected sales results before the market open,1
Oracle cuts full-year profit forecast as demand weakens across major segments,0
"Before the market open, IBM reports decline in international sales",0
"IBM shares fall after weak demand outlook, sending shares lower",0
"Google delays major product launch, sending shares lower",0
IBM falls after disappointing subscriber growth before the market open,0
"Ford wins large government contract while analysts raise price targets, boosting confidence in the sector",1
